name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
quezon city,4/24/2023,32.6,25.5,29.5,39.2,25.5,33.7,23.4,70.5,0.271,100,4.17,rain,0,0,36,18,124.8,1009.8,64.9,8.9,124.6,10.8,5,30,2023-04-24T05:37:03,2023-04-24T18:11:19,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"98429099999,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,4/25/2023,34,26.3,29.4,40.4,26.3,33,22.7,68.1,0,0,0,rain,0,0,15.8,15.9,105.6,1009,49.4,9.3,154.1,13.4,6,10,2023-04-25T05:36:30,2023-04-25T18:11:31,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,4/26/2023,34,26,30.2,40.5,26,34,22.7,65,0,0,0,rain,0,0,37.1,18,111.1,1008.9,49,9.3,146.9,12.8,6,10,2023-04-26T05:35:58,2023-04-26T18:11:42,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,4/27/2023,34.9,24.9,30.2,41.7,24.9,33.2,21.7,61.3,0,0,0,,0,0,32.4,19.8,112.1,1010.3,31.9,9.5,162.6,14.1,7,10,2023-04-27T05:35:26,2023-04-27T18:11:54,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,4/28/2023,35,24.4,30.1,41.8,24.4,33.6,22.3,63.9,0,0,0,rain,0,0,17.6,20.3,104.3,1010.4,31.9,9.7,186.8,16.3,7,10,2023-04-28T05:34:56,2023-04-28T18:12:07,0.25,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,4/29/2023,34,24.4,29.8,41.7,24.4,34.1,23.1,67.6,0,0,0,,0,0,14.8,18.6,132.3,1009,39.3,9.5,143.1,12.4,5,30,2023-04-29T05:34:25,2023-04-29T18:12:19,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,4/30/2023,35,26.1,30.6,43.2,26.1,35.8,24.1,69.3,0.185,100,4.17,rain,0,0,38.2,20,103.8,1008.6,48.1,9.6,188.4,16.5,6,60,2023-04-30T05:33:56,2023-04-30T18:12:32,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,5/1/2023,35,25,30.7,43.2,25,35.5,23.6,67.1,1.013,100,4.17,rain,0,0,39.6,18.2,113.9,1009.4,39.8,9.4,173.3,15,6,30,2023-05-01T05:33:27,2023-05-01T18:12:46,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,F0027,98433099999,E0758,98425099999"
quezon city,5/2/2023,36.1,25.1,31.2,41.8,25.1,34.8,22.2,60.4,0,0,0,,0,0,36,25.3,101.7,1010.6,30.8,9.6,210.4,18.2,8,10,2023-05-02T05:33:00,2023-05-02T18:12:59,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,98434099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,5/3/2023,34.9,25.7,30.3,39.5,25.7,33.9,22.4,63.5,0.002,100,4.17,rain,0,0,40.7,19.8,83.2,1010.8,68.5,9.6,158.4,13.8,6,10,2023-05-03T05:32:32,2023-05-03T18:13:13,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,5/4/2023,34,25.6,29.7,41.8,25.6,34.1,23.4,69.4,0.875,100,12.5,rain,0,0,28.8,18,112.9,1012.4,67.5,9.7,153.7,13.4,6,10,2023-05-04T05:32:06,2023-05-04T18:13:27,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,5/5/2023,35,27.2,30.6,41.9,30.3,35.5,23.7,67.6,0.014,100,4.17,rain,0,0,36,21.8,113.6,1006.5,56.5,9.7,181.2,15.8,8,30,2023-05-05T05:31:40,2023-05-05T18:13:42,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,5/6/2023,35.5,27.9,31.3,43.2,31.3,36.9,23.9,65.8,0,0,0,,0,0,28.8,20.6,124.6,1006.1,44.5,9.7,215.6,18.7,7,10,2023-05-06T05:31:16,2023-05-06T18:13:56,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,5/7/2023,35.5,26.3,31.1,43.1,26.3,37.1,24.5,68.9,0,0,0,,0,0,28.8,27.3,155.2,1006.9,35.4,9.8,236.5,20.5,8,30,2023-05-07T05:30:52,2023-05-07T18:14:12,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,5/8/2023,36.9,26.9,30.6,45.8,29.5,36.9,24.9,72.5,0.715,100,8.33,rain,0,0,23,24.7,229.3,1007.9,56.9,9.2,169.8,14.7,7,30,2023-05-08T05:30:29,2023-05-08T18:14:27,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,5/9/2023,35.2,26.4,30.3,43.3,26.4,35.8,24.4,71.6,6.955,100,12.5,rain,0,0,31.7,22.3,72.2,1008.8,73.8,8.3,187.6,16.2,7,30,2023-05-09T05:30:06,2023-05-09T18:14:43,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,F9028,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,5/10/2023,34,25.9,29.1,42,25.9,33.4,24.3,76.2,40.887,100,8.33,rain,0,0,9.4,18.6,116.9,1010,83,9.3,115.4,10,5,30,2023-05-10T05:29:45,2023-05-10T18:14:59,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,5/11/2023,32.8,25.8,29.4,39.3,25.8,34.3,24.4,75.2,0.011,100,8.33,rain,0,0,13.3,17.7,126.5,1011.2,72.1,8.8,113.3,9.8,6,30,2023-05-11T05:29:24,2023-05-11T18:15:15,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,F0027,98433099999,E0758,98425099999"
quezon city,5/12/2023,33.9,26.3,29.9,41.9,26.3,34.8,24,71.3,0.177,100,12.5,rain,0,0,12.6,23.6,103.1,1011.3,66.8,10.1,120.8,10.3,5,30,2023-05-12T05:29:04,2023-05-12T18:15:32,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,F0027,98433099999,E0758,98425099999"
quezon city,5/13/2023,34.1,25.8,30.5,40.9,25.8,35.6,24,69.1,0.014,100,4.17,rain,0,0,9.4,18.4,279.8,1010.9,62.8,9.5,207.4,18,7,30,2023-05-13T05:28:45,2023-05-13T18:15:48,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,F9028,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,5/14/2023,33.9,27,30.2,42,30.9,37,25.5,76.6,0.956,100,8.33,rain,0,0,17.3,26,246.5,1009.8,80.5,9.1,172,14.9,7,30,2023-05-14T05:28:27,2023-05-14T18:16:06,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,F9028,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,5/15/2023,34,26.5,30.1,42.4,26.5,36.5,25.3,76.5,1.033,100,12.5,rain,0,0,28.8,32.9,267.9,1010,61.5,9.2,183.8,15.9,7,30,2023-05-15T05:28:10,2023-05-15T18:16:23,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,5/16/2023,32.3,26.5,29.2,42.1,26.5,35.4,25.7,81.7,1.143,100,8.33,rain,0,0,14,27,261.6,1010.1,67.1,9.7,164.5,14.1,7,30,2023-05-16T05:27:54,2023-05-16T18:16:40,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,F9028,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,5/17/2023,34,27.5,29.8,42.6,31.5,37.1,26,80.5,0,0,0,rain,0,0,13,25.2,252.3,1010.6,73.3,9.5,164.9,14.3,6,30,2023-05-17T05:27:39,2023-05-17T18:16:58,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,F9028,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,5/18/2023,33.5,27,30.2,42,30.9,37.3,25.7,77.6,15.766,100,4.17,rain,0,0,12.2,18,260.7,1010.1,78.8,9,170.5,14.7,7,30,2023-05-18T05:27:24,2023-05-18T18:17:16,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"98429099999,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,5/19/2023,32.8,27,29.8,40.2,30.3,35.9,25.3,77.7,13.379,100,12.5,rain,0,0,14,24.1,266.7,1009.8,78.5,9.2,142.3,12.3,6,30,2023-05-19T05:27:11,2023-05-19T18:17:35,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,5/20/2023,31.9,26.2,29,42,26.2,34.6,25.3,80.8,3.845,100,12.5,rain,0,0,15.5,14.2,273.3,1010.4,87.2,8.1,94.2,8.2,4,30,2023-05-20T05:26:58,2023-05-20T18:17:53,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"98429099999,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,5/21/2023,33.1,26.7,29.7,42,30,35.9,25.4,78.7,0.933,100,12.5,rain,0,0,18,20,282.4,1011,73.5,8.3,188.1,16.3,7,30,2023-05-21T05:26:46,2023-05-21T18:18:11,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,RPLC,98327099999,98428099999,RPLL,98430099999,F0027,98433099999,E0758,98425099999"
quezon city,5/22/2023,32.6,26.5,29.8,42.1,26.5,36.2,25.4,77.6,0.609,100,8.33,rain,0,0,32.4,26.9,258.8,1010.5,66.7,8.2,197.2,16.9,7,30,2023-05-22T05:26:36,2023-05-22T18:18:30,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,5/23/2023,33.4,26.6,29.9,43.7,26.6,36.4,25.5,77.6,6.492,100,4.17,rain,0,0,10.4,26.7,269.5,1009.8,62.6,8.9,205.4,17.7,7,60,2023-05-23T05:26:26,2023-05-23T18:18:49,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,F9028,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,5/24/2023,34,25.9,29.7,43.6,25.9,35.4,25.3,78.1,6.834,100,12.5,rain,0,0,15.1,23.3,228.5,1010,75.9,8.1,152.7,13.3,6,60,2023-05-24T05:26:17,2023-05-24T18:19:08,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,F0027,98433099999,E0758,98425099999"
quezon city,5/25/2023,33.6,25,28.7,42.1,25,33.2,25.2,82.7,11.23,100,16.67,rain,0,0,16.9,15.9,338.7,1011.2,82,6.8,173.2,15.1,7,30,2023-05-25T05:26:09,2023-05-25T18:19:27,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,5/26/2023,33,25,29,41.9,25,33.9,25.2,80.8,6.954,100,12.5,rain,0,0,14.8,11.2,180.7,1010,64.4,8,128.6,11.2,6,30,2023-05-26T05:26:01,2023-05-26T18:19:46,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,5/27/2023,33,26.2,29.4,43.5,26.2,35.1,25.1,78.4,1.708,100,20.83,rain,0,0,12.6,22.1,250.6,1008,70.4,9,173.4,15.1,7,10,2023-05-27T05:25:55,2023-05-27T18:20:06,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,5/28/2023,33,25.5,29.6,43.7,25.5,35.3,25,76.5,0.081,100,4.17,rain,0,0,36,30.8,284.4,1005.5,60.1,9.1,228.7,19.7,8,30,2023-05-28T05:25:50,2023-05-28T18:20:25,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,98434099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,5/29/2023,34.7,28.2,31.2,45.2,33.3,38.6,25.5,72.2,0.287,100,12.5,rain,0,0,41,33.1,277.6,1003.8,56.7,9.6,237,20.4,8,60,2023-05-29T05:25:45,2023-05-29T18:20:44,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,98434099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,5/30/2023,33.1,28.9,30.8,41.9,32.9,37.3,24.9,71.7,0.5,100,8.33,rain,0,0,36,32.9,281.9,1003.9,70,9.5,210.4,18.2,8,30,2023-05-30T05:25:41,2023-05-30T18:21:04,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,98434099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,5/31/2023,32.6,27.1,29.8,42.1,30.8,37.1,26,80.4,0.958,100,12.5,rain,0,0,50.8,36.5,248.5,1003.7,81.3,9.6,143.2,12.3,6,30,2023-05-31T05:25:39,2023-05-31T18:21:23,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,6/1/2023,32.2,26.6,29.8,42.2,26.6,36.8,25.9,79.9,0.032,100,8.33,rain,0,0,32.4,28.6,255.6,1005.5,57.3,9.6,209.9,18.2,7,30,2023-06-01T05:25:37,2023-06-01T18:21:42,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,6/2/2023,31.7,24.3,28.6,40.5,24.3,34.2,25.3,82.6,1.566,100,16.67,rain,0,0,54,23.6,254,1008.1,73.2,9,172.9,14.9,7,30,2023-06-02T05:25:36,2023-06-02T18:22:01,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,RPLC,98327099999,98428099999,RPLL,98430099999,F0027,98433099999,E0758,98425099999"
quezon city,6/3/2023,31.9,25.9,28.7,40.6,25.9,33,24.6,78.9,0.433,100,16.67,rain,0,0,37.1,28.9,251.2,1009.3,66,9.6,219.6,18.9,8,30,2023-06-03T05:25:36,2023-06-03T18:22:21,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999,98425099999"
quezon city,6/4/2023,34,25.8,29.5,41.9,25.8,33.9,24.2,74.2,4.764,100,12.5,rain,0,0,20.5,24.5,302.2,1008.5,74.2,9.3,168,14.6,6,30,2023-06-04T05:25:36,2023-06-04T18:22:40,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,6/5/2023,34.9,25.4,29.6,43.3,25.4,34.8,25.1,78.5,47.512,100,8.33,rain,0,0,9.7,14.4,129.3,1007.9,72.4,7.7,116.2,10,5,60,2023-06-05T05:25:38,2023-06-05T18:22:59,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,6/6/2023,32.9,25,28.8,41,25,33.6,25.1,81,46.489,100,20.83,rain,0,0,14.4,16.3,316.2,1008.9,75.1,8.5,96.8,8.3,4,30,2023-06-06T05:25:40,2023-06-06T18:23:17,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,6/7/2023,33,24.8,28.2,43.8,24.8,32.7,25.4,85.2,21.32,100,12.5,rain,0,0,19.4,13.8,324.7,1009.7,76.7,8,132.8,11.5,7,60,2023-06-07T05:25:43,2023-06-07T18:23:36,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,6/8/2023,32.8,25.5,29.4,42.1,25.5,35.5,25.7,80.6,0.011,100,8.33,rain,0,0,15.5,26.7,270,1008.8,62,8.1,201.3,17.4,7,30,2023-06-08T05:25:47,2023-06-08T18:23:54,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,6/9/2023,32.1,26.1,29.1,42.3,26.1,35,25.7,82.5,6.644,100,12.5,rain,0,0,39.6,28.9,258.6,1006.8,56.5,9.5,187.8,16.3,7,30,2023-06-09T05:25:51,2023-06-09T18:24:12,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,6/10/2023,30.7,25,27.7,40,25,32,25.3,86.8,48.28,100,25,rain,0,0,44.6,26.5,249.9,1005.5,86.1,8.8,97,8.5,4,30,2023-06-10T05:25:57,2023-06-10T18:24:30,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,6/11/2023,28.3,25.1,26.5,34.3,25.1,28.6,25.3,93.2,70.597,100,25,rain,0,0,54,12.7,240.2,1006.6,91.5,8.6,49.1,4.1,2,30,2023-06-11T05:26:03,2023-06-11T18:24:48,0.75,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,F9028,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,6/12/2023,30.8,24.7,26.7,37.6,24.7,28.6,24.8,89.9,14.203,100,25,rain,0,0,51.8,26.9,226,1007.9,86.7,8.7,102.6,8.7,4,30,2023-06-12T05:26:10,2023-06-12T18:25:05,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,F0027,98433099999,E0758,98425099999"
quezon city,6/13/2023,32,25.3,28.7,40.4,25.3,33.3,25.3,82.6,7.459,100,8.33,rain,0,0,36,32.6,249.7,1008.4,70.9,9.2,213.3,18.3,8,60,2023-06-13T05:26:17,2023-06-13T18:25:22,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,6/14/2023,33,26.8,29.8,42.1,30.1,36.3,25.6,79.1,0,0,0,rain,0,0,18.7,33.8,256.8,1009.3,63.3,9.6,205.2,17.8,7,60,2023-06-14T05:26:26,2023-06-14T18:25:39,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,6/15/2023,32.2,26.7,29.1,42.4,30.1,35.7,26,83.8,12.46,100,8.33,rain,0,0,21.2,25.2,262.1,1009.1,85.1,9.2,144.4,12.3,7,60,2023-06-15T05:26:34,2023-06-15T18:25:55,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,6/16/2023,33.9,25.5,29.6,43.3,25.5,35.5,25.7,80.6,0.478,100,8.33,rain,0,0,16.6,21.7,132.3,1009.4,51.1,8.3,119.8,10.3,5,30,2023-06-16T05:26:44,2023-06-16T18:26:11,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,6/17/2023,35.3,25.1,30.5,41.9,25.1,35.7,24.3,71.2,0.492,100,8.33,rain,0,0,18,19.7,133.7,1010.6,51.3,9.6,202.5,17.5,8,30,2023-06-17T05:26:54,2023-06-17T18:26:26,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,6/18/2023,35,25.8,30.2,41.9,25.8,35.2,24.1,70.9,0.519,100,8.33,rain,0,0,12.2,15.9,151.3,1010.3,49.6,9.7,142,12.1,6,30,2023-06-18T05:27:05,2023-06-18T18:26:41,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,F0027,98433099999,E0758,98425099999"
quezon city,6/19/2023,34.9,25.8,29.8,43.4,25.8,35.4,25.1,77.2,22.132,100,8.33,rain,0,0,11.5,25.3,270,1009.3,60.8,8.6,205.2,17.7,7,30,2023-06-19T05:27:16,2023-06-19T18:26:56,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"98429099999,RPLC,98327099999,98428099999,F9028,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,6/20/2023,33.1,26,29.4,43.9,26,35.7,25.7,81.2,49.059,100,12.5,rain,0,0,36,18.2,261.9,1009.1,79,7.7,162.8,14,7,60,2023-06-20T05:27:28,2023-06-20T18:27:10,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,6/21/2023,33.8,25.8,30,43.8,25.8,36.5,25.6,78.3,0.131,100,8.33,rain,0,0,31.7,20,263.5,1009.3,62.7,7.9,184.8,16,7,60,2023-06-21T05:27:41,2023-06-21T18:27:23,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,F0027,98433099999,E0758,98425099999"
quezon city,6/22/2023,35.9,26.2,29.9,43.7,26.2,35.3,24.9,76.2,11.098,100,4.17,rain,0,0,18.4,20,154.2,1009.4,67.9,8.5,186.6,16,7,30,2023-06-22T05:27:53,2023-06-22T18:27:36,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,6/23/2023,34.9,25,29.4,43.5,25,34.3,24.7,77.5,1.541,100,8.33,rain,0,0,11.2,12.7,234.9,1008.7,52,8.8,141.3,12.1,7,30,2023-06-23T05:28:07,2023-06-23T18:27:48,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,6/24/2023,35,24.8,29.5,41.9,24.8,34.4,24.3,74.7,0.484,100,8.33,rain,0,0,11.5,17.8,86.1,1008.1,61.7,9.3,100.5,8.4,5,30,2023-06-24T05:28:21,2023-06-24T18:28:00,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"98429099999,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,6/25/2023,31.1,25.3,28.7,37.8,25.3,33,24.3,77.6,0.28,100,8.33,rain,0,0,14.8,16.5,22.5,1008.1,72.6,9.5,147.6,12.6,6,30,2023-06-25T05:28:35,2023-06-25T18:28:11,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,6/26/2023,33,25.8,28.6,39.3,25.8,32.9,24.6,79.7,0.867,100,8.33,rain,0,0,11.9,19.3,112,1008.2,67.9,9.7,111.5,9.8,5,30,2023-06-26T05:28:50,2023-06-26T18:28:22,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,6/27/2023,32.3,25.1,28.4,40.6,25.1,32.7,25,82.6,1.214,100,12.5,rain,0,0,29.5,18.8,307.5,1008.7,73.7,9.1,112.1,9.7,5,30,2023-06-27T05:29:05,2023-06-27T18:28:31,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
